ID,URL,Channel Name,Title,Published Date,Duration (sec),View_Count,Like_Count,Comment_Count,Description,hours,year
8cjMo8yNB4k,https://www.youtube.com/watch?v=8cjMo8yNB4k,DALANG RUDI GARENG,"Wayang Kulit Ki Rudi Gareng Ft  Duo Jo Lakon "" Gatotkaca Jumeneng "" Di Ngampel Papar Kediri",2019-09-22 21:54:01+00:00,22169,18234,193.0,17.0,"Link Grub WA Cakra Budaya Indonesia
https://chat.whatsapp.com/K2YDBxAx1eZDzaMxmcS1Xf

Pagelaran Wayang Kulit KI RUDI GARENG Di Ds Ngampel Kec Papar Kab Kediri  22 September 2019 Lakon""Gatutkaca Jumeneng""
Untuk Informasi Pementasan dan Bussines
TELP/SMS/WA 081334300334/ 085773928794 
Website : www.kirudigareng.com
Alamat : KOTA BLITAR

Ojo Lali Dulur, ayo nguri - nguri kabudayan jawi
#Livestreaming
#Rudigareng
#Joklitik
#Viral",6,2019
JOgoMrsvcIs,https://www.youtube.com/watch?v=JOgoMrsvcIs,Rakafm Purbalingga,LIVE Wayang Banyumasan || Ki Sigit Djono Saputro || Lakon Bayu Pitu (14.11.2019),2019-10-14 21:50:29+00:00,26657,12018,97.0,4.0,"Rakafm Purbalingga || channel seni budaya terutama Banyumasan || semoga konten yang ada di channel kami dapat memberi manfaat || atas segala partisipasi dan dukungan anda baik melalui SUBSCRIBE, like, share & comment kami sampaikan banyak terima kasih, semoga dimudahkan rejekinya, aamiin.
============================
#RakafmPurbalingga #DalangSigitCilacap #WayangBanyumasan
#MediaSeniBudayaDakwah #ChannelNgapakBanyumasan #WayangKulitBanyumasan #LenggerBanyumasan #PengajianNgapak #BudayaBanyumasan #UlinnuhaCilacap #UstadzahMumpuni #PengajianGusMiftah #PengajianKyaiMiftahudinZuhri #LiveStreaming #LiveWayangKulitBanyumasan #LivePengajianAkbar #LiveSeniBudaya #LiveMusik",7,2019
XONRWm8C04A,https://www.youtube.com/watch?v=XONRWm8C04A,Pass Production,"Pagelaran Ringgit Purwo dhalang Ki H.Anom Suroto //Lapangan Ds.jatiroto,Kec.jatiroto-wonogiri",2019-10-27 08:49:30+00:00,19252,2139,21.0,2.0,Bersama : Trendy sound //Tanpa Nama//Pass Multimedia,5,2019
EGJbJEMBBpc,https://www.youtube.com/watch?v=EGJbJEMBBpc,DG CHANNEL,KARNO TANDHING @Ki TIMBUL HP (Jogja),2019-10-31 10:40:16+00:00,26102,122531,765.0,171.0,"#livestreaming
#wayangkulit
#kitimbulhadiprayitno
#ktcm
#dgchannel

Siaran ulang rekaman pentas wayang kulit alm Ki timbul hadi prayitno lakon karno tandhing",7,2019
0ivPgBum-7c,https://www.youtube.com/watch?v=0ivPgBum-7c,KUNTADI Channel,"WAYANG KULIT Ki CAHYO KUNTADI - ""ANTASENA DUTA""",2019-10-24 21:32:51+00:00,25101,47362,397.0,28.0,"#LIVESTREAMING #PERGELARAN RINGGIT PURWA 
Dalang : Ki CAHYO KUNTADI
Ceritera : ANTASANA DUTA
Bintang Tamu : GARENG SEMARANG
Bersama Bintang Bintang Madhangkara :
Sukesi Rahayu, dkk

HARI  / TANGGAL : KAMIS, 24 OKTOBER 2019
TEMPAT                  : RUMAH BAPAK KEPALA DESA REJOMULYO 
ALAMAT                 : REJOMULYO, KARANGJATI, NGAWI
ACARA                    : TASYAKURAN KEPALA DESA

Kontak Person : 0812-2595-457

LIVESTREAMING KUNTADI CHANNEL",6,2019
5gdPS67mHzk,https://www.youtube.com/watch?v=5gdPS67mHzk,ANDHIKA MULTIMEDIA new,"PAGELARAN WAYANG KULIT LAKON PENDOWO SYUKUR - DALANG KI BIMO SINUNG WIDAGDO, S.Sn & kI H MARGONO",2019-04-01 21:13:41+00:00,22259,6526,45.0,0.0,SIARAN TUNDA,6,2019
sF3Unk5MBMo,https://www.youtube.com/watch?v=sF3Unk5MBMo,Dalang Seno,#LiveStreaming KI SENO NUGROHO - TUMURUNING WAHYU TANAH JAWA,2019-12-25 21:33:34+00:00,21247,326591,3909.0,227.0,"PAGELARAN WAYANG KULIT OLEH DALANG KI SENO NUGROHO DENGAN LAKON ""TUMURUNING WAHYU TANAH JAWA"" BERTEMPAT DI DESA NGARES, TRENGGALEK, JAWA TIMUR
DENGAN BINTANG TAMU PERCIL CS

TRENGGALEK, 25 DESEMBER 2019",5,2019
IQBi8yAatmo,https://www.youtube.com/watch?v=IQBi8yAatmo,Jungkung setyo utomo,"#wayangkulit #kiManteb        Live Tunda Wayang Kulit Ki Manteb Soedarsono ""MBANGUN TAMAN MAEROKOCO""",2019-04-06 21:14:09+00:00,19296,1808,29.0,0.0,"siaran tunda Ki Manteb Soedarsono dengan Lakon Mbangun Taman Maerokoco.

wayang kulit ki manteb sudarsono terbaru 2019,
wayang kulit ki manteb sudarsono terbaru,
wayang kulit ki manteb sudarsono perang,
wayang kulit ki manteb sudarsono 2019,
wayang kulit ki manteb sudarsono lucu,
wayang kulit brontoyudha joyobinangun ki manteb sudarsono,
wayang kulit ki manteb sudarsono download,
wayang kulit dalang ki manteb sudarsono,
wayang kulit ki manteb sudarsono full terbaru,
wayang kulit ki h manteb sudarsono,
live streaming wayang kulit ki manteb sudarsono,
wayang kulit ki manteb sudarsono mp3,
wayang kulit ki dalang manteb sudarsono mp3,
pagelaran wayang kulit ki manteb sudarsono,
pagelaran wayang kulit ki manteb sudarsono terbaru,
wayang kulit ki manteb sudarsono sabetan",5,2019
I1deD3XnSWA,https://www.youtube.com/watch?v=I1deD3XnSWA,SALINDA 797,LIVE Wayang Kulit 🔴 KI SUNARPO GUNO PRAYITNO - KRESNO KOLONJOYO,2019-09-30 22:42:48+00:00,32473,7795,102.0,0.0,"#SALINDA797 #DalangNarpo #MaduFM
LIVE STREAMING PAGELARAN WAYANG KULIT SEMALAM SUNTUK DALANG KI SUNARPO GUNO PRAYITNO DARI PURWOREJO.
DALAM RANGKA MEMETRI BUMI DESA AMBALKEBREK KEC.AMBAL KAB.KEBUMEN JAWA TENGAH, SENIN 30 SEPTEMBER 2019.
DIDOKUMENTASIKAN OLEH SALINDA 797 PRODUCTION VIDEO SHOOTING & LIVE STREAMING CP. 087737942898 WA.089666592383, VRISKA NADA SOUND SYSTEM AMBAL, RADIO MADU FM 89.4 MHz GOMBONG. DIDUKUNG OLEH WIRANTY FASHION BANDUNG , IRVAN STUDIO, KSB (KOMUNITAS SINOM BUDOYO), IPWS (IKATAN PECINTA WAYANG SEJATI), KOPSIDA (KOMUNITAS PECINTA SENI DAN BUDAYA), BUMEN NET SOLUTION (BNS) 081220500400, ABINAYA WIFI (SOLUSI JARINGAN INTERNET ANDA) CP.082221502666, RACINGDAY.CO APPAREL CUSTOM 083154854880 DAN PAK PIK PUK.",9,2019
RPvjMdabb4c,https://www.youtube.com/watch?v=RPvjMdabb4c,LAWET TV,Pandhawa Jaring | Dalang Cilik Prama - Rafi & Ki Pamungkas Bayu Aji | Hari Jadi Kabupaten Banyumas,2019-02-09 21:38:12+00:00,23774,8270,70.0,2.0,"Pagelaran Wayang Kulit Peringatan Hari Jadi Ke-448 Kab. Banyumas Jawa Tengah 
Lakon Pandhawa Jaring 
Bersama Dalang Cilik Prama - Rafi & Ki Pamungkas Bayu Aji",6,2019
71XU2bkzAKo,https://www.youtube.com/watch?v=71XU2bkzAKo,Setia Musik Production,LIVE WAYANG KULIT DALANG KI  EKO SUWARYO LAKON LAHIRE WISANGGENI,2019-02-20 22:05:32+00:00,30798,10817,128.0,1.0,"PAGELARAN WAYANG KULIT SEMALAM SUNTUK KI DALANG EKO SUWARYO DENGAN LAKON ""LAIRE WISANGGENI NGANTI DADI DEWA"" DALAM RANGKA TASYAKURAN PERNIKAHAN TRI WAHYUNI DENGAN TUGIYO DAN KHITANAN ANANDA ILHAM PRIANTO DIKEDIAMAN BAPAK NUR SALIMIN DAN IBU SUPINAH, DUKUH CANGKRING DAHAR RT/05 RW/01 DS.MADUREJO KEC.PURING KAB.KEBUMEN RABU, 20 FEBRUARI 2019


#LIVEWAYANGKULIT #DALANGKIEKOSUWARYO #WAYANGKULIT

Video Dokumentasi perusahaan SETIA MUSIK PRODUCTION yang melayani berbagai perlengkapan alat pesta :
-SOUND SYSTEM
-TARUB
-RIAS PENGANTIN
-VIDEO SHOOTING (Bisa Live Lokasi & Streaming Youtube)
-ALAT"" PRESMANAN
-LIGHTING
-ORGEN TUNGGAL
-DANGDUT LIVE/CAMPUR SARI

CONTAK 085227055515/081333129219",8,2019
YbEWT9CyIlM,https://www.youtube.com/watch?v=YbEWT9CyIlM,Sanggar Cemara,"Wayang Kulit KI ANOM SUROTO & KI MPP BAYU AJI Lakon Kunthi Nugroho. BT: Yati Pesek, Sayoko.",2019-06-22 21:59:30+00:00,24687,26647,203.0,12.0,"Pentas Tahun 2009 di Acara Tasyakuran Ibu Sutini, Randulanang.

Shooting dan dokumentasi oleh TATV

#livewayangkulit #kianomsuroto #MPPbayuaji",6,2019
O8Qf_cFp6oQ,https://www.youtube.com/watch?v=O8Qf_cFp6oQ,DALANG RUDI GARENG,"#live Wayang Kulit  Ki Rudi Gareng Lakon "" Semar Mbangun Khayangan ""Di Sukowilangu Kalipare Malang",2019-08-28 23:40:38+00:00,21684,8004,99.0,2.0,"Pagelaran Wayang Kulit Ki Rudi Gareng Dalam Rangka.............. Bertempat Di Desa Sukowilangun Kec, Kalipare Kab. Malang Lakon ""SEMAR MBANGUN KHAYANGAN"" 28 Agustus 2019
Untuk Informasi Pementasan dan Bussines
TELP/SMS/WA 081334300334/ 085773928794 
Website : www.kirudigareng.com
Alamat : Desa Bangsri Kec. Nglegok Kab. Blitar

Ojo Lali Dulur, ayo nguri - nguri kabudayan jawi",6,2019
rAh_Ryh0Oxw,https://www.youtube.com/watch?v=rAh_Ryh0Oxw,TOP JOS TV,WAYANG KULIT KI ANOM SUROTO WAHYU NIRMOLO JATI,2019-11-15 00:27:02+00:00,23653,15480,106.0,5.0,"WAYANG KULIT KI ANOM SUROTO WAHYU NIRMOLO JATI

video streaming online pagelaran wayang semalam suntuk di channel 
TOP JOS TV",6,2019
3fVRO0ax-4I,https://www.youtube.com/watch?v=3fVRO0ax-4I,PUMA Management,"Live Wayang Kulit, Lam: Wahyu Katentreman, Dalang Mas Ngabehi Bancet Sutrisno, Jatipuro 5 Des 2109",2019-12-05 21:16:23+00:00,22781,2457,42.0,0.0,"Pernikahan
Rr Eka Widiastuti, S, Kom & Bg. Purnomo Pandu Saputro , S.Kom
Gludek Jatiwarno, Jatipuro, Karanganyar

SRIKANDI SoundSystem, PUMA Management

For Info n Order klik link 👇👇👇
http://bit.ly/FastLine_PUMA

||OneStopEvent||
Alamat: Ngrandu, Karangbangun, Jumapolo, karanganyar, Jawatengah 57783, Indonesia

Hubungi Kami Disini
Fastline On
Phone&WA 085329042232 
WhatsApp  081232296666

http://puma.putramanunggal@gmail.com
https://www.instagram.com/puma_management/
http://www.youtube.com/pumamanagement

#putramanunggal #srikandi #kusuma",6,2019
ZNQW3HOAI4U,https://www.youtube.com/watch?v=ZNQW3HOAI4U,SALINDA 797,Live WAYANG KULIT KI LANGGENG HIDAYAT - Petruk Dadi Dukun - RRI PURWOKERTO,2019-05-04 21:01:34+00:00,25062,3745,65.0,0.0,"#Live #Salinda797 #WayangKulit #PWKS #KSB Ki Langgeng Hidayat di RRI Purwokerto Jawa Tengah.
Lakon : Petruk Dadi Dukun
Acara Safari Budaya.",6,2019
NPcDIoDH3t4,https://www.youtube.com/watch?v=NPcDIoDH3t4,RIANAJAYA MULTIMEDIA ,LIVE WAYANG KULIT  BERSIH DESA/DALANG KI DALIYUN&MUSTAKIM/RJMultimedia/MAHKOTASound,2019-09-13 22:01:25+00:00,28550,1806,17.0,0.0,"LIVE STREAMING PAGELARAN WAYANG KULIT DALAM RANGKA BERSIH DESA
Ngijo kulon,Ngijo,Tasikmadu,Karanganyar
Lokasi : Mbah BANGSAL

Hiburan ; WAYANG KULIT
Dalang Muda : MUSTAKIM HAKIM 
Lakon             : SUMANTRI NGENGER
Dalang Sepuh : Ki DALIYUN DARJO SUMARTO
Lakon               : SRI MULIH
Karawitan       : ASLI LARAS
Sound             : MAHKOTA
Dok                 : RIANA JAYA MULTIMEDIA
                        D/a. Jatigading.Kaliboto.Mojogedang.Kra
                        phone . 081 229 942 755
#WAYANGKULIT
#ASLI_LARAS
#RIANAJAYA_Multimedia
#MAHKOTA_Sound
#PSJ
#SSI",7,2019
Zra92eDowIk,https://www.youtube.com/watch?v=Zra92eDowIk,HONOCOROKO Live,Wayang Kulit HUT Kabupaten Gunung Kidul Ke-188,2019-06-21 22:10:33+00:00,28801,17202,103.0,1.0,"Dalang :
1.Dr.Yanto SH,MH (Ketua Pengadilan Jakarta Pusat) asal Semin Gunung Kidul.
2.Sunarso,SH,MH. (Hakim Pengadilan Negeri Jakarta Pusat) asal Gunung Kidul
3.Subiayantoro (Dalang Gunung Kidul)
Bintang Tamu :
-Gareng Semarang
-Eka Kebumen
-Dikin
-Nurhandayani
Jum'at,21 juni 2019
Alun Alun Wonosari Gunung Kidul",8,2019
R8ADwE6G0As,https://www.youtube.com/watch?v=R8ADwE6G0As,SALINDA 797,WAYANG KULIT DALANG ANOM DWIJO SENO DAN KI DALANG SUNARPO GUNO PRAYITNO LAKON KRESNA DUTA,2019-05-25 21:57:38+00:00,27307,4063,58.0,1.0,"#LIVE #SiaranUlang #WayangKulit
Wayang Kulit Ki Dalang Sunarpo Guno Prayitno dan Spesial Penampilan Dalang Cilik Anom Dwijo Seno.
Lakon Kresna Duta.",7,2019
kpVVzmH-Vvo,https://www.youtube.com/watch?v=kpVVzmH-Vvo,Studio X Multimedia,live WAYANG KULIT//DAGELAN GARENG TRALALA//CASSANOVA SOUND//STUDIO X,2019-12-16 21:48:03+00:00,22469,5707,45.0,1.0,"live wayang kulit dalam rangka pernikahan ERNI YUNIASTUTI,A.Md.Keb  dengan ZAINAL ARIFIN, A.Md.ATT III
hajatan Bp.Suradi - Ibu.Sri Rustini.Bertempat di Mangli RT.03/02 Giriwarno Girimarto Wonogiri

didukung : CASSANOVA sound system
                   studio x multimedia 
#wayang #gareng_tralala #cassanova",6,2019
SOq6gkbJ58o,https://www.youtube.com/watch?v=SOq6gkbJ58o,Putera Jawa Channel,#LIVE_STREAMING Wayang Kulit Dalang Ki Gondo Suharno,2019-08-12 21:54:18+00:00,25974,4858,67.0,4.0,"Pagelaran Wayang Kulit Dalang Ki Gondo Suharno Lampahan Wahyu Dewandaru Dalam Rangka Rasullan Bertempat Balai Desa Bunder, Pathuk, Gunungkidul, Yogyakarta, 12 Agustus 2019",7,2019
y08PNIipa94,https://www.youtube.com/watch?v=y08PNIipa94,luqi ahsand,"Live Stream !!! 13 Juli 2019 - Pagelaran Seni Wayang Kulit, Balong - Ponorogo",2019-07-13 21:40:57+00:00,22569,3034,15.0,2.0,Live Pagelarang Seni Wayang Kulit Di Kediaman Bpk. Supriadi Desa Ngampel Kec. Balong Kab. Ponorogo.,6,2019
Be5-lKJMYHs,https://www.youtube.com/watch?v=Be5-lKJMYHs,HONOCOROKO Live,WAYANG KULIT KI WIDODO BANJARAN SUMANTRI PERESMIAN RUMAH BUDAYA SALATIGA 29 Juli 2019,2019-07-29 20:57:02+00:00,25924,4411,44.0,7.0,"Honocoroko Live Video Streaming mempersembahkan
Pagelaran Wayang Kulit dalam rangka peresmian Rumah Budaya
Dinas Kebudayaan dan Pariwisata Kab. Salatiga
1. WAYANG KANCIL Dalang Cilik Frans Ditto
2. Pagelaran Wayang Kulit Semalam Suntuk Ki Widodo (solo)
Lokasi Eks SDN IV Ledok Salatiga. Belakang Kantor Kejaksaan
Senin, 29 Juli 2019",7,2019
NvNHlJSkN-k,https://www.youtube.com/watch?v=NvNHlJSkN-k,PWKS LIVE,#PWKSLIVE#LIVESTREAMING PAGELARAN WAYANG KULIT DALANG KI SENO NUGROHO LAKON KALIMATAYA,2019-12-14 22:18:33+00:00,23056,87517,805.0,17.0,"PAGELARAN WAYANG KULIT DALANG KI SENO NUGROHO LAKON KALIMATAYA DALAM RANGKA LUSTRUM KE-14 UGM. HARI : SABTU, 14 DESEMBER 2019. BERTEMPAT DI BALAIRUNG UNIVERSITAS GADJAH MADA. CP PWKS LIVE TLP/WA 087839062255, 081226506690.

#pwkslive 
#wayangkulit 
#kisenonugroho",6,2019
-MY6Rn1vWeg,https://www.youtube.com/watch?v=-MY6Rn1vWeg,NARENDRA TV,LIVE WAYANG KULIT Lakon. PARIKESIT JUMENENG RATU,2019-10-10 20:53:25+00:00,20135,694,8.0,0.0,"Dalang Ki. TRIYANTO
Audio TNS Sound System
Video NARENDRA TV",5,2019
TvB0Spiavqo,https://www.youtube.com/watch?v=TvB0Spiavqo,Dagelan Waras,#live Wayang Kulit Ki Genit Santoso Lakon Wahyu Purbo Sejati,2019-12-15 20:09:07+00:00,21136,2614,15.0,0.0,"#livestreaming wayang kulit bersama ki Dalang Genit Santoso,dikawasan mbanjar kecamatan Paggul trenggalek.

jangan lupa susbscribe, like, comment, dan share jika hiburan ini menarik untuk ditonton,dan mari kita kestarikan wayang kulit Indonesia.

Terima kasih semoga terhibur,salam budaya.
channel Dalang wayang.
#Wayangkulit  #Dalang Genit Santoso.",5,2019
toqJQi877ko,https://www.youtube.com/watch?v=toqJQi877ko,Dalang Seno,#LiveStreaming KI SENO NUGROHO - BAGONG MBANGUN DESO,2019-11-25 21:27:17+00:00,19969,266195,3192.0,90.0,"Pagelaran Wayang Kulit Sedalu Natas Dalam Rangka Hari Jadi Desa Triwidadi Ke - 73 Oleh Dalang Ki Seno Nugroho Dengan Lakon ""Bagong Mbangun Deso"" Yang Bertempat Di Lapangan Desa Triwidadi Pajangan, Bantul.
Di Meriahkan Oleh Bintang Tamu Sihono

Bantul, 25 November 2019",5,2019
_8DJ1SZXcrU,https://www.youtube.com/watch?v=_8DJ1SZXcrU,Kangko Dalang Boyolali,#LiveStreaming LIVE ULANG WAYANG KULIT BROJODENTO BALELO DUA DALANG MUDA KI RISSA PUTRA DAN KI YOGA,2019-09-08 20:59:03+00:00,18870,642,20.0,1.0,"Rekaman 14 - Desember - 2018
Alamat Desa Srigading, Ngawen , Blora.
Dalang 1  : KI RISSA PUTRA ( Asli  BLORA )
Dalang 2  : KI WAHYU YOGA ARI RESPATI ( NGAWI )
Karawitan ECEK MANIA

Di Dukung oleh PUJI VIDEO SHOTING

#LiveStreaming #SiaranUlang #WayangKulit #KiRissa #KiYoga #Viral",5,2019
oxn8ULH-qQE,https://www.youtube.com/watch?v=oxn8ULH-qQE,Pesona Live Stream,Gatotkaca Winisuda - Ki Purbo Asmoro Live HUT PT Menara Kartika Buana Ke 28,2019-07-27 22:07:54+00:00,24391,3735,32.0,1.0,"#wayangkulit #livestreaming #budayajawa

Pagelaran Wayang Kulit
Gatotkaca Winisuda - Ki Dalang Purbo Asmoro

Live HUT PT Menara Kartika Buana Ke 28
27 Juli 2019",6,2019
-OW_NiWRaRU,https://www.youtube.com/watch?v=-OW_NiWRaRU,Yono Shooting,LIVE   WAYANGKULIT  KI KUKUH BAYU AJI DUET & KI BIMA SETYA AJI LAKON GATOT KACA KRIDHA,2019-08-07 22:17:50+00:00,26001,37110,300.0,29.0,Pagelaran Wayang Kulit Semalam Suntuk Bersama Dalang Super Power Ki Kukuh Bayu Aji  Duet Dengan Dalang Ki Bima Setya Aji  Lakon:” GATOT KACA KRIDHA “   Karawitan Candra Birawa Dari Pageralang Banyumas  Hp. 0813-2724-7495    Bintang Tamu:  CIBLEK        Sound System By AL Arya Laras Kalisalak Banyumas Hp.0852-2796-3963            Record  By YS Yono Shooting Pageralang Banyumas Hp.0813-2684-1646   Acara Tasyakuran Pernikahan RASTIM S.Kep. N..S  Putra Tunggal Bpk. Carim Kartadi & Ibu. Catem    Dengan PIPIT PUSPITASARI  Putri Ke 1 Bpk. Sumadi & Ibu. Bisowati      Tempat: Kali Kranji Rt.03 Rw.02 Desa. Karangmangu Kec. Purwojati  Banyumas     Rabu 7 Agustus 2019,7,2019
rZXn_XE-c_I,https://www.youtube.com/watch?v=rZXn_XE-c_I,HONOCOROKO Live,"Wayang Kulit KI MULYONO PURWO WIJOYO,Wahyu Kaprawiran,26 April 2019,Ceper,Klaten",2019-04-26 21:59:53+00:00,24185,7281,82.0,1.0,"Wayang Kulit 
KI MULYONO PURWO WIJOYO,
Wahyu Kaprawiran,26 April 2019,
Kuwiran,Jambu Kulon
Ceper,Klaten",6,2019
P9y51tQnsVU,https://www.youtube.com/watch?v=P9y51tQnsVU,Dian Pictures,LIVE PAGELARAN WAYANG KULIT SEDALU NATAS | DALANG KI MANTO BOLOT,2019-10-27 21:22:29+00:00,22309,3792,25.0,3.0,"PERNIKAHAN
Rr. Pandang Margaratma S, Pd
& Bg. Muhamad Wildan Shohib M, Ed
Hamengkugati :
Bp. Supardi S,Sos - Ibu. Sujarmi
Live:
Wonoboyo RT 01/RW 04,Sriwedari,Karanganyar,Ngawi
28 oktober 2019

Kerja bareng

PAS  AUDIO         -085204507222
DIANPICTURES - 085647395603",6,2019
11CwKR4d7wA,https://www.youtube.com/watch?v=11CwKR4d7wA,Galuh Prambanan TV,siaran ulang pagelaran wayang kulit ki SIGIT ISTRUTIYANTO dengan LAKON WAHYU TUNGGUL MANGKURAT,2019-01-04 10:09:34+00:00,21095,313,10.0,0.0,LAKON WAHYU TUNGGUL MANGKURAT,5,2019
NYCoc4nYI_I,https://www.youtube.com/watch?v=NYCoc4nYI_I,JMS Shooting,🔴 part 3 LIVE WAYANG KULIT ''SEMAR MBANGUN KAYANGAN'' KI PURBO ASMORO//ARS JILID 1//JMS VIDEOHD,2019-06-27 21:23:07+00:00,24194,7096,54.0,3.0,"PAGELARAN WAYANG KULIT  ''SEMAR MBANGUN KAYANGAN'' Ki Dalang PURBO ASMORO ''
Acara Pernikahan Rr. EVA PRAWITA SARI putri Bp. Suhar Dwi Hartanto  (Bayan Jekawal)- Ibu Siti Suwarni (Perangkat Desa) Dengan Bg. FANDY ARDIANSYAH putra Bp. Sunardi Ninid Sumantri - Ibu Lucky
Tempat Acara di Ds. Jekawal Rt.09/02, Jekawal, Tangen, Sragen
27 Juni 2019

KERJA SAMA
#PAGELARAN_WAYANG_KULIT
#DALANG_PURBO_ASMORO
#MITRA_JAWI KARAWITAN
#ARS JILID 1 MR. JANTO CS
#LESTARI_FM
#JMS_SHOOTINGHD_085229084357",6,2019
Y-ZLcHQ7-2k,https://www.youtube.com/watch?v=Y-ZLcHQ7-2k,Sigid Channel,LIVE STREAMING WAYANG KULIT DALANG KI SIGID ARIYANTO LAKON GATHUTKACA WISUDHA,2019-06-26 22:03:40+00:00,26062,24162,344.0,10.0,"LIVE STREAMING WAYANG KULIT DENGAN DALANG KI SIGID ARIYANTO. LAKON GATHUTKACA WISUDHA. DALAM RANGKA KHITANAN ""BERGAS"" PUTRA IBU Dr. YUNI HASTUTI, M.Kes. BERTEMPAT DI LAPANGAN DESA SADANG, KEC. JATIROGO KAB TUBAN.
#CAKRANINGRAT #KISIGID",7,2019
o2Gr0B8f6CU,https://www.youtube.com/watch?v=o2Gr0B8f6CU,tristar pro multimedia,LIVE SEASON 3 WAYANG KULIT KI DALANG DWI PURWANTO || LAKON GATOTKACA WINISUDHO || 7 DESEMBER 2019,2019-12-07 21:26:55+00:00,25278,2190,23.0,1.0,"Video Pagelaran Wayang Kulit Ki Dalang Dwi Purwanto. Menampilkan Lakon Gatotkaca Winisudho. Dalam Rangka Pernikahan Rr. Eka Lestari, SE. Dengan Bg. Suratno. Keluarga Bp. Senen - Ibu Surati. Pencil Jatirejo Jumapolo Karanganyar. Sabtu 7 Desember 2019

#BERKAHMULYA_SOUND  Lemahbang Jumapolo Kra.
#TRISTAR_SHOOTING  Wates Bakalan Jumapolo Kra.",7,2019
W4_8y1FBS1A,https://www.youtube.com/watch?v=W4_8y1FBS1A,Cokro Laras,Pagelaran wayang kulit bersama Ki Sasmito Cokro,2019-03-27 21:51:23+00:00,21131,776,8.0,0.0,"Pagelaran wayang kulit bersama Ki Sasmito Cokro
with CameraFi Live",5,2019
Z52BCUKjl5k,https://www.youtube.com/watch?v=Z52BCUKjl5k,Dhoho TV,LIVE STREAMING WAYANG KULIT KI WARSENO SLENK - WOGIRI JAWA TENGAH,2019-03-02 21:31:59+00:00,22802,1470,7.0,0.0,,6,2019
j0GJUWcP628,https://www.youtube.com/watch?v=j0GJUWcP628,PESONA WAYANG INDONESIA,WAYANG KULIT KI SRI SUSILO TENGKLENG LAKON WAHYU KATENTREMAN,2019-12-31 21:24:25+00:00,21130,2164,26.0,3.0,"LIVE DARI CENGKARENG DALAM RANGKA MENYONGSONG TAHUN BARU 2020
SELASA 31/12/2019
DALANG SRI SUSILO TENGKLENG
LAKON WAHYU KATENTREMAN",5,2019
_dAn9lRhxKM,https://www.youtube.com/watch?v=_dAn9lRhxKM,Dalang Seno,#LiveStreaming KI SENO NUGROHO - WAHYU TRIMANGGOLO,2019-07-11 22:16:07+00:00,24319,162637,2199.0,62.0,"PAGELARAN WAYANG KULIT OLEH DALANG KI SENO NUGROHO DENGAN LAKON WAHYU TRIMANGGOLO DALAM RANGKA BERSIH DESA KLEPU, SIDOHARJO, TEPUS, GUNUNGKIDUL


GUNUNGKIDUL 11 JULI 2019",6,2019
pqslq7HU1IU,https://www.youtube.com/watch?v=pqslq7HU1IU,SALINDA 797,LIVE PAGELARAN WAYANG KULIT KI DALANG SUNARPO GUNO PRAYITNO LAKON SADEWA WARIS,2019-03-27 22:36:24+00:00,22580,8908,116.0,7.0,"#Live #WayangKulit #Salinda797
PAGELARAN WAYANG KULIT SEDALU NATAS OLEH KI DALANG SUNARPO GUNO PRAYITNO DENGAN LAKON SADEWA WARIS.
DISIARKAN LANGSUNG DARI DESA SRUWOH KECAMATAN NGOMBOL KABUPATEN PURWOREJO JAWA TENGAH.
RABU 27 MARET 2019.
LIVE STREAMING WAYANG KULIT CHANNEL YOUTUBE SALINDA797 DAN RADIO MADU FM GOMBONG 89.4 MHZ SEJUK DI HATI.
SELAMAT MENYAKSIKAN.
#PAKPIKPUK",6,2019
-3siGnmY-V8,https://www.youtube.com/watch?v=-3siGnmY-V8,rully budaya,"Live streaming ki Gandhik Wayah Soegino di sidaharja,pamarican,ciamis - lakon wahyu pamomong sejati",2019-11-30 23:25:05+00:00,23578,2503,47.0,7.0,"Support the stream: https://streamlabs.com/rullybudaya Pagelaran wayang kulit  Ki Gandhik Wayah Soegino dengan lakon wahyu pamomong sejati. Dalam rangka walimatul khitan ananda kenji putra bapak mulyono. Desa sidaharja,pamarican,ciamis.
|
|
|
#livestreaming #wayangkulit",6,2019
xGL8qhWGTog,https://www.youtube.com/watch?v=xGL8qhWGTog,Dalang Jedher,LIVE WAYANG KULIT KOLABORASI WAYANG GOLEK  LAKON LAHIRE GATOTKOCO,2019-12-21 21:49:40+00:00,25870,3647,100.0,9.0,Pagelaran Wayang Kulit Semalam suntuk bersama dalang spetakuler ki YAKUT JEDHER Dengan Lakon:” LAHIRE GATOTKOCO  ”   Karawitan SURYA GANTA   Alamat : Jalan Raya Notog No.40 Desa Notog Kecamatan Patikraja Kab. Banyumas Telepon : 082138675555 / 085747356666    Sound System By AL Arya Laras Kalisalak Banyumas Hp.0852-2796-3963      Record By YS Yono Shooting Pageralang Banyumas Hp.0813-2684-1646    Acara Tasyakuran Khitanan MUHAMMAD DANENDRA AL KHALIFI  Cucu Bpk. Sumeri ( Kepala Desa Karanganyar ) & Ibu. Darsinah   Tempat: Desa. Karanganyar Rt.01 Rw.01 Kec. Patikraja Kab. Banyumas  Sabtu 21 Desember 2019,7,2019
